ID,sex,condition,trials,phase,trial,type,correctChoice,choice1,choice2,choice3,choice4,response,mod,oldNoun,oldMod1,oldMod2,choiceType1,choiceType2,choiceType3,choiceType4,choice,binaryCorrect
2513,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial2_inner-outer_1_dart five those_dart those five_those five dart_five those dart_radio5_five those_dart_true_true_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial2,inner-outer,1,dart five those,dart those five,those five dart,five those dart,radio5,dart,true,true,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,1,1
2514,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial3_inner-outer_1_bowl nine those_bowl those nine_nine those bowl_those nine bowl_radio5_nine those_bowl_true_true_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial3,inner-outer,1,bowl nine those,bowl those nine,nine those bowl,those nine bowl,radio5,bowl,true,true,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,1,1
2515,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial4_inner-outer_3_five these box_these five box_box five these_box these five_radio5_five these_box_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial4,inner-outer,3,five these box,these five box,box five these,box these five,radio5,box,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,1,0
2516,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial5_outer_1_box those_those box_----_----_radio5_those_box_true_true_NA_NA_NA_NA_NA,test,testTrial5,outer,1,box those,those box,----,----,radio5,box,true,true,NA,NA,NA,NA,NA,1,1
2517,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial6_inner-outer_1_pillow two those_pillow those two_two those pillow_those two pillow_radio7_two those_pillow_false_false_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial6,inner-outer,1,pillow two those,pillow those two,two those pillow,those two pillow,radio7,pillow,false,false,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,3,0
2518,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial7_inner-outer_4_two these pineapple_pineapple these two_these two pineapple_pineapple two these_radio6_two these_pineapple_true_false_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial7,inner-outer,4,two these pineapple,pineapple these two,these two pineapple,pineapple two these,radio6,pineapple,true,false,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,2,0
2519,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial8_inner-outer_4_these three shoe_three these shoe_shoe these three_shoe three these_radio7_three these_shoe_true_true_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial8,inner-outer,4,these three shoe,three these shoe,shoe these three,shoe three these,radio7,shoe,true,true,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,3,0
2520,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial9_inner-outer_2_pitcher these four_pitcher four these_four these pitcher_these four pitcher_radio7_four these_pitcher_true_false_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial9,inner-outer,2,pitcher these four,pitcher four these,four these pitcher,these four pitcher,radio7,pitcher,true,false,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,3,0
2521,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial10_outer_2_those dart_dart those_----_----_radio6_those_dart_true_true_NA_NA_NA_NA_NA,test,testTrial10,outer,2,those dart,dart those,----,----,radio6,dart,true,true,NA,NA,NA,NA,NA,2,1
2522,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial11_inner_2_three shovel_shovel three_----_----_radio6_three_shovel_true_true_NA_NA_NA_NA_NA,test,testTrial11,inner,2,three shovel,shovel three,----,----,radio6,shovel,true,true,NA,NA,NA,NA,NA,2,1
2523,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial12_outer_1_ribbon these_these ribbon_----_----_radio5_these_ribbon_false_true_NA_NA_NA_NA_NA,test,testTrial12,outer,1,ribbon these,these ribbon,----,----,radio5,ribbon,false,true,NA,NA,NA,NA,NA,1,1
2524,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial13_inner-outer_1_ribbon six these_six these ribbon_ribbon these six_these six ribbon_radio7_six these_ribbon_false_true_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial13,inner-outer,1,ribbon six these,six these ribbon,ribbon these six,these six ribbon,radio7,ribbon,false,true,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,3,0
2525,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial14_inner-outer_3_those four horse_horse those four_horse four those_four those horse_radio8_four those_horse_false_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial14,inner-outer,3,those four horse,horse those four,horse four those,four those horse,radio8,horse,false,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,4,0
2526,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial15_outer_1_pillow these_these pillow_----_----_radio5_these_pillow_false_true_NA_NA_NA_NA_NA,test,testTrial15,outer,1,pillow these,these pillow,----,----,radio5,pillow,false,true,NA,NA,NA,NA,NA,1,1
2527,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial16_inner-outer_2_those four lamp_lamp four those_lamp those four_four those lamp_radio7_four those_lamp_false_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial16,inner-outer,2,those four lamp,lamp four those,lamp those four,four those lamp,radio7,lamp,false,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,3,0
2528,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial17_inner-outer_2_chair those three_chair three those_three those chair_those three chair_radio5_three those_chair_false_true_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial17,inner-outer,2,chair those three,chair three those,three those chair,those three chair,radio5,chair,false,true,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,1,0
2529,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial18_inner_1_car four_four car_----_----_radio5_four_car_false_false_NA_NA_NA_NA_NA,test,testTrial18,inner,1,car four,four car,----,----,radio5,car,false,false,NA,NA,NA,NA,NA,1,1
2530,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial19_outer_2_these hat_hat these_----_----_radio6_these_hat_false_true_NA_NA_NA_NA_NA,test,testTrial19,outer,2,these hat,hat these,----,----,radio6,hat,false,true,NA,NA,NA,NA,NA,2,1
2531,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial20_inner_1_horse eight_eight horse_----_----_radio5_eight_horse_false_false_NA_NA_NA_NA_NA,test,testTrial20,inner,1,horse eight,eight horse,----,----,radio5,horse,false,false,NA,NA,NA,NA,NA,1,1
2532,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial21_inner_1_scarf four_four scarf_----_----_radio5_four_scarf_true_false_NA_NA_NA_NA_NA,test,testTrial21,inner,1,scarf four,four scarf,----,----,radio5,scarf,true,false,NA,NA,NA,NA,NA,1,1
2533,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial22_inner-outer_4_vase these nine_nine these vase_these nine vase_vase nine these_radio6_nine these_vase_true_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial22,inner-outer,4,vase these nine,nine these vase,these nine vase,vase nine these,radio6,vase,true,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,2,0
2534,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial23_inner-outer_1_suitcase six those_six those suitcase_those six suitcase_suitcase those six_radio6_six those_suitcase_true_true_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial23,inner-outer,1,suitcase six those,six those suitcase,those six suitcase,suitcase those six,radio6,suitcase,true,true,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,2,0
2535,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial24_inner-outer_2_eight these tray_tray eight these_tray these eight_these eight tray_radio5_eight these_tray_true_false_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial24,inner-outer,2,eight these tray,tray eight these,tray these eight,these eight tray,radio5,tray,true,false,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,1,0
2536,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial25_inner-outer_2_shovel those seven_shovel seven those_seven those shovel_those seven shovel_radio5_seven those_shovel_true_false_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial25,inner-outer,2,shovel those seven,shovel seven those,seven those shovel,those seven shovel,radio5,shovel,true,false,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,1,0
2537,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial26_inner-outer_4_these nine pear_pear these nine_nine these pear_pear nine these_radio7_nine these_pear_true_true_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial26,inner-outer,4,these nine pear,pear these nine,nine these pear,pear nine these,radio7,pear,true,true,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,3,0
2538,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial27_outer_1_duck those_those duck_----_----_radio5_those_duck_true_true_NA_NA_NA_NA_NA,test,testTrial27,outer,1,duck those,those duck,----,----,radio5,duck,true,true,NA,NA,NA,NA,NA,1,1
2539,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial28_inner_1_pitcher two_two pitcher_----_----_radio5_two_pitcher_true_false_NA_NA_NA_NA_NA,test,testTrial28,inner,1,pitcher two,two pitcher,----,----,radio5,pitcher,true,false,NA,NA,NA,NA,NA,1,1
2540,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial29_inner_2_five banana_banana five_----_----_radio6_five_banana_false_true_NA_NA_NA_NA_NA,test,testTrial29,inner,2,five banana,banana five,----,----,radio6,banana,false,true,NA,NA,NA,NA,NA,2,1
2541,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial30_inner-outer_2_hat those nine_hat nine those_those nine hat_nine those hat_radio8_nine those_hat_false_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial30,inner-outer,2,hat those nine,hat nine those,those nine hat,nine those hat,radio8,hat,false,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,4,0
2542,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial31_outer_2_those lamp_lamp those_----_----_radio6_those_lamp_false_true_NA_NA_NA_NA_NA,test,testTrial31,outer,2,those lamp,lamp those,----,----,radio6,lamp,false,true,NA,NA,NA,NA,NA,2,1
2543,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial32_inner-outer_3_duck those seven_seven those duck_duck seven those_those seven duck_radio5_seven those_duck_true_false_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial32,inner-outer,3,duck those seven,seven those duck,duck seven those,those seven duck,radio5,duck,true,false,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,1,0
2544,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial33_inner-outer_4_cherry these two_these two cherry_two these cherry_cherry two these_radio5_two these_cherry_false_false_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial33,inner-outer,4,cherry these two,these two cherry,two these cherry,cherry two these,radio5,cherry,false,false,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,1,0
2545,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial34_outer_2_these tray_tray these_----_----_radio6_these_tray_true_true_NA_NA_NA_NA_NA,test,testTrial34,outer,2,these tray,tray these,----,----,radio6,tray,true,true,NA,NA,NA,NA,NA,2,1
2546,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial35_inner-outer_3_these seven pig_pig these seven_pig seven these_seven these pig_radio8_seven these_pig_false_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial35,inner-outer,3,these seven pig,pig these seven,pig seven these,seven these pig,radio8,pig,false,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,4,0
2547,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial36_outer_2_those handbag_handbag those_----_----_radio6_those_handbag_true_true_NA_NA_NA_NA_NA,test,testTrial36,outer,2,those handbag,handbag those,----,----,radio6,handbag,true,true,NA,NA,NA,NA,NA,2,1
2548,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial37_inner-outer_2_scarf those five_scarf five those_those five scarf_five those scarf_radio5_five those_scarf_true_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial37,inner-outer,2,scarf those five,scarf five those,those five scarf,five those scarf,radio5,scarf,true,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,1,0
2549,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial38_inner-outer_1_key eight those_key those eight_eight those key_those eight key_radio5_eight those_key_true_false_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial38,inner-outer,1,key eight those,key those eight,eight those key,those eight key,radio5,key,true,false,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,1,1
2550,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial39_inner-outer_1_shirt ten those_ten those shirt_shirt those ten_those ten shirt_radio7_ten those_shirt_true_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial39,inner-outer,1,shirt ten those,ten those shirt,shirt those ten,those ten shirt,radio7,shirt,true,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,3,0
2551,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial40_inner-outer_2_those three leaf_leaf three those_leaf those three_three those leaf_radio8_three those_leaf_true_true_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial40,inner-outer,2,those three leaf,leaf three those,leaf those three,three those leaf,radio8,leaf,true,true,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,4,0
2552,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial41_inner_2_ten shirt_shirt ten_----_----_radio6_ten_shirt_true_false_NA_NA_NA_NA_NA,test,testTrial41,inner,2,ten shirt,shirt ten,----,----,radio6,shirt,true,false,NA,NA,NA,NA,NA,2,1
2553,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial42_inner-outer_4_those ten handbag_handbag those ten_ten those handbag_handbag ten those_radio7_ten those_handbag_true_false_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial42,inner-outer,4,those ten handbag,handbag those ten,ten those handbag,handbag ten those,radio7,handbag,true,false,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,3,0
2554,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial43_inner-outer_4_cow those six_those six cow_six those cow_cow six those_radio7_six those_cow_true_true_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial43,inner-outer,4,cow those six,those six cow,six those cow,cow six those,radio7,cow,true,true,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,3,0
2555,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial44_inner_1_bowl six_six bowl_----_----_radio5_six_bowl_true_true_NA_NA_NA_NA_NA,test,testTrial44,inner,1,bowl six,six bowl,----,----,radio5,bowl,true,true,NA,NA,NA,NA,NA,1,1
2556,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial45_inner-outer_1_couch six these_couch these six_these six couch_six these couch_radio6_six these_couch_true_true_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial45,inner-outer,1,couch six these,couch these six,these six couch,six these couch,radio6,couch,true,true,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,2,0
2557,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial46_inner_2_seven cherry_cherry seven_----_----_radio6_seven_cherry_false_false_NA_NA_NA_NA_NA,test,testTrial46,inner,2,seven cherry,cherry seven,----,----,radio6,cherry,false,false,NA,NA,NA,NA,NA,2,1
2558,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial47_inner-outer_1_car two those_car those two_those two car_two those car_radio6_two those_car_false_false_true_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial47,inner-outer,1,car two those,car those two,those two car,two those car,radio6,car,false,false,true,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,2,0
2559,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial48_inner_2_nine key_key nine_----_----_radio6_nine_key_true_true_NA_NA_NA_NA_NA,test,testTrial48,inner,2,nine key,key nine,----,----,radio6,key,true,true,NA,NA,NA,NA,NA,2,1
2560,id_Thu Oct 12 2017 18:31:18 GMT+0200 (CEST),female,condition_NumDem,testTrial49_inner-outer_4_these ten banana_ten these banana_banana these ten_banana ten these_radio7_ten these_banana_false_false_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial49,inner-outer,4,these ten banana,ten these banana,banana these ten,banana ten these,radio7,banana,false,false,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,3,0
2591,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial0_inner-outer_3_those four pitcher_pitcher those four_pitcher four those_four those pitcher_radio7_four those_pitcher_false_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial0,inner-outer,3,those four pitcher,pitcher those four,pitcher four those,four those pitcher,radio7,pitcher,false,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,3,1
2592,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial1_outer_2_these key_key these_----_----_radio6_these_key_false_true_NA_NA_NA_NA_NA,test,testTrial1,outer,2,these key,key these,----,----,radio6,key,false,true,NA,NA,NA,NA,NA,2,1
2593,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial2_inner-outer_3_two these scarf_these two scarf_scarf two these_scarf these two_radio7_two these_scarf_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial2,inner-outer,3,two these scarf,these two scarf,scarf two these,scarf these two,radio7,scarf,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,3,1
2594,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial3_inner-outer_1_tray ten these_ten these tray_tray these ten_these ten tray_radio5_ten these_tray_false_false_true_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N,test,testTrial3,inner-outer,1,tray ten these,ten these tray,tray these ten,these ten tray,radio5,tray,false,false,true,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,1,1
2595,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial4_inner-outer_1_bowl ten those_bowl those ten_ten those bowl_those ten bowl_radio5_ten those_bowl_true_false_true_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial4,inner-outer,1,bowl ten those,bowl those ten,ten those bowl,those ten bowl,radio5,bowl,true,false,true,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,1,1
2596,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial5_inner_2_four horse_horse four_----_----_radio6_four_horse_true_true_NA_NA_NA_NA_NA,test,testTrial5,inner,2,four horse,horse four,----,----,radio6,horse,true,true,NA,NA,NA,NA,NA,2,1
2597,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial6_inner-outer_1_pineapple three those_those three pineapple_three those pineapple_pineapple those three_radio6_three those_pineapple_true_false_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial6,inner-outer,1,pineapple three those,those three pineapple,three those pineapple,pineapple those three,radio6,pineapple,true,false,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,2,0
2598,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial7_inner-outer_3_hat these two_two these hat_hat two these_these two hat_radio7_two these_hat_true_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial7,inner-outer,3,hat these two,two these hat,hat two these,these two hat,radio7,hat,true,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,3,1
2599,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial8_inner-outer_3_those eight pear_pear those eight_pear eight those_eight those pear_radio7_eight those_pear_true_false_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial8,inner-outer,3,those eight pear,pear those eight,pear eight those,eight those pear,radio7,pear,true,false,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,3,1
2600,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial9_inner_1_chair eight_eight chair_----_----_radio5_eight_chair_false_false_NA_NA_NA_NA_NA,test,testTrial9,inner,1,chair eight,eight chair,----,----,radio5,chair,false,false,NA,NA,NA,NA,NA,1,1
2601,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial10_outer_2_those bowl_bowl those_----_----_radio6_those_bowl_true_true_NA_NA_NA_NA_NA,test,testTrial10,outer,2,those bowl,bowl those,----,----,radio6,bowl,true,true,NA,NA,NA,NA,NA,2,1
2602,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial11_outer_1_handbag these_these handbag_----_----_radio5_these_handbag_true_true_NA_NA_NA_NA_NA,test,testTrial11,outer,1,handbag these,these handbag,----,----,radio5,handbag,true,true,NA,NA,NA,NA,NA,1,1
2603,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial12_inner-outer_4_four these pillow_pillow these four_these four pillow_pillow four these_radio8_four these_pillow_false_true_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial12,inner-outer,4,four these pillow,pillow these four,these four pillow,pillow four these,radio8,pillow,false,true,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,4,1
2604,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial13_outer_1_banana those_those banana_----_----_radio5_those_banana_false_true_NA_NA_NA_NA_NA,test,testTrial13,outer,1,banana those,those banana,----,----,radio5,banana,false,true,NA,NA,NA,NA,NA,1,1
2605,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial14_inner-outer_2_five these box_box five these_these five box_box these five_radio6_five these_box_true_true_true_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial14,inner-outer,2,five these box,box five these,these five box,box these five,radio6,box,true,true,true,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,2,1
2606,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial15_inner-outer_2_these eight cow_cow eight these_cow these eight_eight these cow_radio6_eight these_cow_true_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial15,inner-outer,2,these eight cow,cow eight these,cow these eight,eight these cow,radio6,cow,true,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,2,1
2607,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial16_inner-outer_4_eight these chair_chair these eight_these eight chair_chair eight these_radio8_eight these_chair_false_false_true_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial16,inner-outer,4,eight these chair,chair these eight,these eight chair,chair eight these,radio8,chair,false,false,true,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,4,1
2608,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial17_outer_2_these scarf_scarf these_----_----_radio6_these_scarf_true_true_NA_NA_NA_NA_NA,test,testTrial17,outer,2,these scarf,scarf these,----,----,radio6,scarf,true,true,NA,NA,NA,NA,NA,2,1
2609,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial18_outer_1_shovel those_those shovel_----_----_radio5_those_shovel_true_true_NA_NA_NA_NA_NA,test,testTrial18,outer,1,shovel those,those shovel,----,----,radio5,shovel,true,true,NA,NA,NA,NA,NA,1,1
2610,id_Thu Oct 12 2017 18:50:37 GMT+0200 (CEST),female,condition_NumDem,testTrial19_outer_2_those spatula_spatula those_----_----_radio6_those_spatula_true_true_NA_NA_NA_NA_NA,test,testTrial19,outer,2,those spatula,spatula those,----,----,radio6,spatula,true,true,NA,NA,NA,NA,NA,2,1
