ID,sex,condition,trials,phase,trial,type,correctChoice,choice1,choice2,choice3,choice4,response,mod,oldNoun,oldMod1,oldMod2,choiceType1,choiceType2,choiceType3,choiceType4,choice,binaryCorrect
4526,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial15_inner-outer_1_eight blue pineapple_pineapple blue eight_blue eight pineapple_pineapple eight blue_radio5_blue eight_pineapple_false_true_true_Outer-Inner-N_N-Inner-Outer_Inner-Outer-N_N-Outer-Inner,test,testTrial15,inner-outer,1,eight blue pineapple,pineapple blue eight,blue eight pineapple,pineapple eight blue,radio5,pineapple,false,true,true,Outer-Inner-N,N-Inner-Outer,Inner-Outer-N,N-Outer-Inner,1,1
4527,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial16_outer_2_chair one_one chair_----_----_radio6_one_chair_true_false_NA_NA_NA_NA_NA,test,testTrial16,outer,2,chair one,one chair,----,----,radio6,chair,true,false,NA,NA,NA,NA,NA,2,1
4528,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial17_inner-outer_1_nine green banana_green nine banana_banana nine green_banana green nine_radio5_green nine_banana_false_false_true_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner_N-Inner-Outer,test,testTrial17,inner-outer,1,nine green banana,green nine banana,banana nine green,banana green nine,radio5,banana,false,false,true,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,N-Inner-Outer,1,1
4529,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial18_inner_1_round book_book round_----_----_radio5_round_book_true_false_NA_NA_NA_NA_NA,test,testTrial18,inner,1,round book,book round,----,----,radio5,book,true,false,NA,NA,NA,NA,NA,1,1
4530,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial19_inner_2_suitcase green_green suitcase_----_----_radio6_green_suitcase_false_false_NA_NA_NA_NA_NA,test,testTrial19,inner,2,suitcase green,green suitcase,----,----,radio6,suitcase,false,false,NA,NA,NA,NA,NA,2,1
4531,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial20_inner-outer_2_striped three bottle_three striped bottle_bottle striped three_bottle three striped_radio6_striped three_bottle_false_false_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial20,inner-outer,2,striped three bottle,three striped bottle,bottle striped three,bottle three striped,radio6,bottle,false,false,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,2,1
4532,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial21_inner-outer_4_cherry eight purple_purple eight cherry_cherry purple eight_eight purple cherry_radio8_purple eight_cherry_false_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial21,inner-outer,4,cherry eight purple,purple eight cherry,cherry purple eight,eight purple cherry,radio8,cherry,false,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
4533,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial22_inner-outer_2_soft two cow_two soft cow_cow two soft_cow soft two_radio6_soft two_cow_true_true_false_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer,test,testTrial22,inner-outer,2,soft two cow,two soft cow,cow two soft,cow soft two,radio6,cow,true,true,false,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,2,1
4534,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial23_outer_2_car seven_seven car_----_----_radio6_seven_car_false_false_NA_NA_NA_NA_NA,test,testTrial23,outer,2,car seven,seven car,----,----,radio6,car,false,false,NA,NA,NA,NA,NA,2,1
4535,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial24_inner-outer_2_hat striped four_four striped hat_striped four hat_hat four striped_radio6_striped four_hat_false_false_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial24,inner-outer,2,hat striped four,four striped hat,striped four hat,hat four striped,radio6,hat,false,false,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,2,1
4536,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial25_outer_2_bowl six_six bowl_----_----_radio6_six_bowl_true_false_NA_NA_NA_NA_NA,test,testTrial25,outer,2,bowl six,six bowl,----,----,radio6,bowl,true,false,NA,NA,NA,NA,NA,2,1
4537,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial26_inner-outer_3_shoe spotted one_shoe one spotted_one spotted shoe_spotted one shoe_radio7_spotted one_shoe_true_true_false_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial26,inner-outer,3,shoe spotted one,shoe one spotted,one spotted shoe,spotted one shoe,radio7,shoe,true,true,false,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
4538,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial27_inner-outer_2_key five purple_five purple key_purple five key_key purple five_radio6_purple five_key_true_true_true_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer,test,testTrial27,inner-outer,2,key five purple,five purple key,purple five key,key purple five,radio6,key,true,true,true,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,2,1
4539,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial28_inner-outer_1_eight spotted pillow_pillow eight spotted_pillow spotted eight_spotted eight pillow_radio5_spotted eight_pillow_true_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial28,inner-outer,1,eight spotted pillow,pillow eight spotted,pillow spotted eight,spotted eight pillow,radio5,pillow,true,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,1,1
4540,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial29_inner-outer_4_bowl red two_bowl two red_red two bowl_two red bowl_radio8_red two_bowl_true_true_false_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial29,inner-outer,4,bowl red two,bowl two red,red two bowl,two red bowl,radio8,bowl,true,true,false,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,4,1
4541,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial30_inner-outer_4_leaf five green_green five leaf_leaf green five_five green leaf_radio8_green five_leaf_false_false_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial30,inner-outer,4,leaf five green,green five leaf,leaf green five,five green leaf,radio8,leaf,false,false,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
4542,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial31_inner-outer_3_card seven purple_card purple seven_seven purple card_purple seven card_radio7_purple seven_card_true_true_false_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial31,inner-outer,3,card seven purple,card purple seven,seven purple card,purple seven card,radio7,card,true,true,false,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
4543,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial32_outer_1_eight shirt_shirt eight_----_----_radio5_eight_shirt_false_true_NA_NA_NA_NA_NA,test,testTrial32,outer,1,eight shirt,shirt eight,----,----,radio5,shirt,false,true,NA,NA,NA,NA,NA,1,1
4544,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial33_inner-outer_2_table orange four_four orange table_orange four table_table four orange_radio6_orange four_table_true_false_true_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N_N-Outer-Inner,test,testTrial33,inner-outer,2,table orange four,four orange table,orange four table,table four orange,radio6,table,true,false,true,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,N-Outer-Inner,2,1
4545,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial34_inner-outer_4_book soft six_book six soft_soft six book_six soft book_radio8_soft six_book_true_true_false_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N,test,testTrial34,inner-outer,4,book soft six,book six soft,soft six book,six soft book,radio8,book,true,true,false,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,4,1
4546,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial35_outer_1_five table_table five_----_----_radio5_five_table_true_true_NA_NA_NA_NA_NA,test,testTrial35,outer,1,five table,table five,----,----,radio5,table,true,true,NA,NA,NA,NA,NA,1,1
4547,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial36_outer_2_cow two_two cow_----_----_radio6_two_cow_true_false_NA_NA_NA_NA_NA,test,testTrial36,outer,2,cow two,two cow,----,----,radio6,cow,true,false,NA,NA,NA,NA,NA,2,1
4548,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial37_inner_1_soft card_card soft_----_----_radio5_soft_card_true_true_NA_NA_NA_NA_NA,test,testTrial37,inner,1,soft card,card soft,----,----,radio5,card,true,true,NA,NA,NA,NA,NA,1,1
4549,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial38_inner_1_dirty hat_hat dirty_----_----_radio5_dirty_hat_false_false_NA_NA_NA_NA_NA,test,testTrial38,inner,1,dirty hat,hat dirty,----,----,radio5,hat,false,false,NA,NA,NA,NA,NA,1,1
4550,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial39_inner_2_lamp blue_blue lamp_----_----_radio6_blue_lamp_true_true_NA_NA_NA_NA_NA,test,testTrial39,inner,2,lamp blue,blue lamp,----,----,radio6,lamp,true,true,NA,NA,NA,NA,NA,2,1
4551,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial40_inner-outer_4_horse one orange_orange one horse_horse orange one_one orange horse_radio8_orange one_horse_true_false_false_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial40,inner-outer,4,horse one orange,orange one horse,horse orange one,one orange horse,radio8,horse,true,false,false,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
4552,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial41_inner-outer_3_purple six suitcase_suitcase six purple_six purple suitcase_suitcase purple six_radio7_purple six_suitcase_false_true_false_Inner-Outer-N_N-Outer-Inner_Outer-Inner-N_N-Inner-Outer,test,testTrial41,inner-outer,3,purple six suitcase,suitcase six purple,six purple suitcase,suitcase purple six,radio7,suitcase,false,true,false,Inner-Outer-N,N-Outer-Inner,Outer-Inner-N,N-Inner-Outer,3,1
4553,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial42_inner_1_orange plate_plate orange_----_----_radio5_orange_plate_true_false_NA_NA_NA_NA_NA,test,testTrial42,inner,1,orange plate,plate orange,----,----,radio5,plate,true,false,NA,NA,NA,NA,NA,1,1
4554,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial43_inner-outer_3_shirt soft seven_shirt seven soft_seven soft shirt_soft seven shirt_radio7_soft seven_shirt_false_true_false_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N_Inner-Outer-N,test,testTrial43,inner-outer,3,shirt soft seven,shirt seven soft,seven soft shirt,soft seven shirt,radio7,shirt,false,true,false,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,Inner-Outer-N,3,1
4555,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial44_inner-outer_3_shovel one green_shovel green one_one green shovel_green one shovel_radio7_green one_shovel_true_false_false_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial44,inner-outer,3,shovel one green,shovel green one,one green shovel,green one shovel,radio7,shovel,true,false,false,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
4556,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial45_outer_2_shoe four_four shoe_----_----_radio6_four_shoe_true_true_NA_NA_NA_NA_NA,test,testTrial45,outer,2,shoe four,four shoe,----,----,radio6,shoe,true,true,NA,NA,NA,NA,NA,2,1
4557,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial46_inner-outer_3_round ten plate_plate round ten_ten round plate_plate ten round_radio7_round ten_plate_true_false_false_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner,test,testTrial46,inner-outer,3,round ten plate,plate round ten,ten round plate,plate ten round,radio7,plate,true,false,false,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,3,1
4558,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial47_outer_1_ten pineapple_pineapple ten_----_----_radio5_ten_pineapple_false_false_NA_NA_NA_NA_NA,test,testTrial47,outer,1,ten pineapple,pineapple ten,----,----,radio5,pineapple,false,false,NA,NA,NA,NA,NA,1,1
4559,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial48_inner-outer_4_duck three blue_duck blue three_blue three duck_three blue duck_radio8_blue three_duck_true_true_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial48,inner-outer,4,duck three blue,duck blue three,blue three duck,three blue duck,radio8,duck,true,true,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,4,1
4560,id_Thu Jun 29 2017 20:25:50 GMT+0700 (SE Asia Standard Time) 8012,female,condition_AdjNum,testTrial49_outer_2_pillow three_three pillow_----_----_radio6_three_pillow_true_true_NA_NA_NA_NA_NA,test,testTrial49,outer,2,pillow three,three pillow,----,----,radio6,pillow,true,true,NA,NA,NA,NA,NA,2,1
4591,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial0_inner-outer_2_two this shoe_this two shoe_shoe this two_shoe two this_radio6_two this_shoe_true_false_true_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer,test,testTrial0,inner-outer,2,two this shoe,this two shoe,shoe this two,shoe two this,radio6,shoe,true,false,true,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,2,1
4592,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial1_inner_1_three car_car three_----_----_radio5_three_car_true_false_NA_NA_NA_NA_NA,test,testTrial1,inner,1,three car,car three,----,----,radio5,car,true,false,NA,NA,NA,NA,NA,1,1
4593,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial2_inner-outer_3_chair one that_one that chair_that one chair_chair that one_radio7_one that_chair_true_false_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial2,inner-outer,3,chair one that,one that chair,that one chair,chair that one,radio7,chair,true,false,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,3,1
4594,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial3_inner-outer_2_hat seven that_that seven hat_hat that seven_seven that hat_radio6_seven that_hat_false_false_true_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial3,inner-outer,2,hat seven that,that seven hat,hat that seven,seven that hat,radio6,hat,false,false,true,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,2,1
4595,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial4_inner_2_suitcase four_four suitcase_----_----_radio6_four_suitcase_true_true_NA_NA_NA_NA_NA,test,testTrial4,inner,2,suitcase four,four suitcase,----,----,radio6,suitcase,true,true,NA,NA,NA,NA,NA,2,1
4596,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial5_inner-outer_3_card this four_four this card_this four card_card four this_radio7_four this_card_true_true_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial5,inner-outer,3,card this four,four this card,this four card,card four this,radio7,card,true,true,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
4597,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial6_outer_2_pear that_that pear_----_----_radio6_that_pear_false_true_NA_NA_NA_NA_NA,test,testTrial6,outer,2,pear that,that pear,----,----,radio6,pear,false,true,NA,NA,NA,NA,NA,2,1
4598,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial7_outer_2_cherry this_this cherry_----_----_radio6_this_cherry_true_true_NA_NA_NA_NA_NA,test,testTrial7,outer,2,cherry this,this cherry,----,----,radio6,cherry,true,true,NA,NA,NA,NA,NA,2,1
4599,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial8_inner-outer_1_that ten car_car ten that_car that ten_ten that car_radio5_ten that_car_true_true_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial8,inner-outer,1,that ten car,car ten that,car that ten,ten that car,radio5,car,true,true,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
4600,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial9_outer_1_that table_table that_----_----_radio5_that_table_true_true_NA_NA_NA_NA_NA,test,testTrial9,outer,1,that table,table that,----,----,radio5,table,true,true,NA,NA,NA,NA,NA,1,1
4601,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial10_outer_2_duck that_that duck_----_----_radio6_that_duck_true_true_NA_NA_NA_NA_NA,test,testTrial10,outer,2,duck that,that duck,----,----,radio6,duck,true,true,NA,NA,NA,NA,NA,2,1
4602,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial11_outer_2_plate this_this plate_----_----_radio6_this_plate_true_true_NA_NA_NA_NA_NA,test,testTrial11,outer,2,plate this,this plate,----,----,radio6,plate,true,true,NA,NA,NA,NA,NA,2,1
4603,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial12_inner_1_nine pitcher_pitcher nine_----_----_radio6_nine_pitcher_false_true_NA_NA_NA_NA_NA,test,testTrial12,inner,1,nine pitcher,pitcher nine,----,----,radio6,pitcher,false,true,NA,NA,NA,NA,NA,2,0
4604,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial13_inner_1_ten bowl_bowl ten_----_----_radio6_ten_bowl_false_true_NA_NA_NA_NA_NA,test,testTrial13,inner,1,ten bowl,bowl ten,----,----,radio6,bowl,false,true,NA,NA,NA,NA,NA,2,0
4605,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial14_inner-outer_1_this eight ribbon_ribbon this eight_ribbon eight this_eight this ribbon_radio5_eight this_ribbon_false_true_true_Outer-Inner-N_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N,test,testTrial14,inner-outer,1,this eight ribbon,ribbon this eight,ribbon eight this,eight this ribbon,radio5,ribbon,false,true,true,Outer-Inner-N,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,1,1
4606,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial15_inner_2_cow six_six cow_----_----_radio6_six_cow_true_false_NA_NA_NA_NA_NA,test,testTrial15,inner,2,cow six,six cow,----,----,radio6,cow,true,false,NA,NA,NA,NA,NA,2,1
4607,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial16_inner_2_banana seven_seven banana_----_----_radio6_seven_banana_true_false_NA_NA_NA_NA_NA,test,testTrial16,inner,2,banana seven,seven banana,----,----,radio6,banana,true,false,NA,NA,NA,NA,NA,2,1
4608,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial17_inner-outer_1_this six tie_six this tie_tie six this_tie this six_radio5_six this_tie_true_false_true_Outer-Inner-N_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner,test,testTrial17,inner-outer,1,this six tie,six this tie,tie six this,tie this six,radio5,tie,true,false,true,Outer-Inner-N,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,1,1
4609,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial18_inner-outer_3_horse ten this_ten this horse_this ten horse_horse this ten_radio7_ten this_horse_true_true_true_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N_N-Outer-Inner,test,testTrial18,inner-outer,3,horse ten this,ten this horse,this ten horse,horse this ten,radio7,horse,true,true,true,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,N-Outer-Inner,3,1
4610,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial19_inner_1_one horse_horse one_----_----_radio6_one_horse_true_false_NA_NA_NA_NA_NA,test,testTrial19,inner,1,one horse,horse one,----,----,radio6,horse,true,false,NA,NA,NA,NA,NA,2,0
4611,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial20_inner-outer_1_that six arrow_arrow six that_arrow that six_six that arrow_radio5_six that_arrow_true_false_true_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner_Inner-Outer-N,test,testTrial20,inner-outer,1,that six arrow,arrow six that,arrow that six,six that arrow,radio5,arrow,true,false,true,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,Inner-Outer-N,1,1
4612,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial21_inner-outer_3_pig that five_pig five that_that five pig_five that pig_radio7_five that_pig_false_true_true_N-Outer-Inner_N-Inner-Outer_Outer-Inner-N_Inner-Outer-N,test,testTrial21,inner-outer,3,pig that five,pig five that,that five pig,five that pig,radio7,pig,false,true,true,N-Outer-Inner,N-Inner-Outer,Outer-Inner-N,Inner-Outer-N,3,1
4613,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial22_inner-outer_2_ten this lamp_this ten lamp_lamp ten this_lamp this ten_radio6_ten this_lamp_true_true_true_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer_N-Outer-Inner,test,testTrial22,inner-outer,2,ten this lamp,this ten lamp,lamp ten this,lamp this ten,radio6,lamp,true,true,true,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,N-Outer-Inner,2,1
4614,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial23_inner-outer_4_nine this bowl_bowl nine this_bowl this nine_this nine bowl_radio8_nine this_bowl_false_true_true_Inner-Outer-N_N-Inner-Outer_N-Outer-Inner_Outer-Inner-N,test,testTrial23,inner-outer,4,nine this bowl,bowl nine this,bowl this nine,this nine bowl,radio8,bowl,false,true,true,Inner-Outer-N,N-Inner-Outer,N-Outer-Inner,Outer-Inner-N,4,1
4615,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial24_inner-outer_1_this five cow_cow this five_five this cow_cow five this_radio5_five this_cow_true_true_true_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer,test,testTrial24,inner-outer,1,this five cow,cow this five,five this cow,cow five this,radio5,cow,true,true,true,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,1,1
4616,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial25_inner-outer_4_handbag that ten_ten that handbag_handbag ten that_that ten handbag_radio8_ten that_handbag_true_true_true_N-Outer-Inner_Inner-Outer-N_N-Inner-Outer_Outer-Inner-N,test,testTrial25,inner-outer,4,handbag that ten,ten that handbag,handbag ten that,that ten handbag,radio8,handbag,true,true,true,N-Outer-Inner,Inner-Outer-N,N-Inner-Outer,Outer-Inner-N,4,1
4617,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial26_inner-outer_2_bottle seven that_that seven bottle_bottle that seven_seven that bottle_radio6_seven that_bottle_true_false_true_N-Inner-Outer_Outer-Inner-N_N-Outer-Inner_Inner-Outer-N,test,testTrial26,inner-outer,2,bottle seven that,that seven bottle,bottle that seven,seven that bottle,radio6,bottle,true,false,true,N-Inner-Outer,Outer-Inner-N,N-Outer-Inner,Inner-Outer-N,2,1
4618,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial27_inner-outer_3_pitcher this two_two this pitcher_this two pitcher_pitcher two this_radio7_two this_pitcher_false_false_true_N-Outer-Inner_Inner-Outer-N_Outer-Inner-N_N-Inner-Outer,test,testTrial27,inner-outer,3,pitcher this two,two this pitcher,this two pitcher,pitcher two this,radio7,pitcher,false,false,true,N-Outer-Inner,Inner-Outer-N,Outer-Inner-N,N-Inner-Outer,3,1
4619,id_Thu Jun 29 2017 20:46:22 GMT+0700 (SE Asia Standard Time) 0344,male,condition_NumDem,testTrial28_inner-outer_4_pear this eight_pear eight this_eight this pear_this eight pear_radio8_eight this_pear_false_true_true_N-Outer-Inner_N-Inner-Outer_Inner-Outer-N_Outer-Inner-N,test,testTrial28,inner-outer,4,pear this eight,pear eight this,eight this pear,this eight pear,radio8,pear,false,true,true,N-Outer-Inner,N-Inner-Outer,Inner-Outer-N,Outer-Inner-N,4,1
